trans_id,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long
204692,2020-09-01 00:17:00,3518670000000000.0,"fraud_Greenholt, Jacobi and Gleason",gas_transport,93.01,Dorothy,Thomas,Female,537 Rice Square Suite 040,Milford,OH,45150,39.1657,-84.233,31394,Hospital doctor,12/11/1996,134a11ef7f2c6f7f2531db7195a25f71,1377994630,39.051658,-84.070027
204693,2020-09-01 00:19:00,4003990000000000.0,fraud_Nader-Heller,misc_net,796.45,Chris,White,Male,98897 Bennett Lodge,Bessemer,AL,35022,33.3224,-86.9657,71463,Radio broadcast assistant,08/02/1989,8a410228aeeda700396febfeceabf56c,1377994763,33.089968,-87.354732
204694,2020-09-01 00:19:00,3514870000000000.0,fraud_Marks Inc,gas_transport,52.8,Christopher,Castaneda,Male,1632 Cohen Drive Suite 639,High Rolls Mountain Park,NM,88325,32.9396,-105.8189,899,Naval architect,30/08/1967,ed8de8c7dccfc6bbc46e32bf2589e925,1377994787,33.700209,-105.076296
204695,2020-09-01 00:19:00,4171400000000000.0,fraud_Kerluke Inc,misc_net,6.27,Ashley,Mcdonald,Female,3160 Tina Estates Suite 234,Marietta,SC,29661,35.0296,-82.5136,5648,Museum/gallery exhibitions officer,06/10/1934,762fd8c7b61426c21f459caaeb908a23,1377994791,35.640054,-82.614823
204696,2020-09-01 00:20:00,4809700000000.0,"fraud_Terry, Johns and Bins",misc_pos,66.29,Sabrina,Nolan,Female,312 Eric Expressway Apt. 014,Phenix City,AL,36869,32.4204,-85.0796,59744,Chemical engineer,07/02/1984,fffe71e4c88b576ee6329ea8bf38e101,1377994802,33.413456,-85.760866
204697,2020-09-01 00:21:00,4.24495e+18,fraud_Macejkovic-Lesch,shopping_pos,115.18,Christopher,Odom,Male,81446 Nicole Highway Apt. 874,Richland,NJ,8350,39.485,-74.8776,825,Licensed conveyancer,06/07/1991,9b918d5e4f27b32c8a4bd22e58bfbbbb,1377994860,39.520224,-75.184022
204698,2020-09-01 00:21:00,4186530000000.0,fraud_Pouros-Conroy,shopping_pos,3.49,Casey,Howell,Female,374 Christopher Ramp Suite 855,Blackville,SC,29817,33.3645,-81.2718,4913,Technical brewer,10/11/1966,ec73785d23ab6fee97434ccaa7c58a49,1377994880,34.177995,-80.294467
204699,2020-09-01 00:21:00,4169760000000000.0,"fraud_Schultz, Simonis and Little",grocery_pos,78.73,Jamie,Carr,Female,55363 Aaron Circle Suite 450,Lawn,PA,17041,40.2236,-76.538,213,Special educational needs teacher,15/02/1972,89daecb294521781bb60589567d9d1ef,1377994902,40.009115,-77.488691
204700,2020-09-01 00:22:00,213164000000000.0,fraud_Jast Ltd,shopping_net,108.86,Mark,Tyler,Male,82201 Bradley Radial Suite 703,Avera,GA,30803,33.141,-82.515,741,Claims inspector/assessor,28/04/1986,b32605115253fbffb557bd3e69e37886,1377994929,34.060582,-82.683126
204701,2020-09-01 00:22:00,3513620000000000.0,fraud_Schamberger-O'Keefe,grocery_pos,120.4,Amber,Perez,Female,954 Reyes Ways,Fulton,SD,57340,43.7588,-97.8712,355,Financial adviser,26/06/1955,ab2eea6f2d02c4aecf1f66342629ff66,1377994937,43.174807,-96.879304
204702,2020-09-01 00:22:00,4.76943e+18,"fraud_Herman, Treutel and Dickens",misc_net,1.76,Andrea,Cruz,Female,26572 Hodge Villages Suite 512,Mifflin,PA,17058,40.5553,-77.4001,1909,Mining engineer,22/08/1954,51ec661ff3def8f6aa1e8caa1dc465a7,1377994942,40.732806,-76.886305
204703,2020-09-01 00:22:00,4683640000000.0,"fraud_Kutch, Hermiston and Farrell",gas_transport,70.57,Daniel,Boyd,Male,8925 Nicholas Points,Egan,LA,70531,30.251,-92.5002,1261,Broadcast presenter,01/07/1972,81ee3716ccb3d5a1d9aa50fade8fedb6,1377994950,29.875517,-92.164847
204704,2020-09-01 00:22:00,30560600000000.0,"fraud_Towne, Greenholt and Koepp",shopping_net,4.96,Michael,Olson,Male,558 Michael Estates,Luray,MO,63453,40.4931,-91.8912,519,Town planner,13/02/1966,fb8a8e94fa73dafad4942a0ad4c509d1,1377994974,39.790663,-90.902309
204705,2020-09-01 00:24:00,6573560000000000.0,fraud_Kerluke-Abshire,shopping_net,2.59,Kristina,Lewis,Female,5449 Brandi Heights Apt. 111,Tulsa,OK,74130,36.2395,-95.9596,413574,Bookseller,18/06/1968,ad7127baa5d5a6167e2971265a88142c,1377995050,37.092221,-95.774897
204706,2020-09-01 00:24:00,4839620000000000.0,fraud_Huel Ltd,misc_net,151.7,Phillip,Robertson,Male,85344 Smith Gateway Apt. 280,Harrodsburg,IN,47434,39.013,-86.5457,76,Social researcher,06/05/1955,80e79ca67aac2a43bb1fc3854abf2df4,1377995056,39.347122,-87.0213
204707,2020-09-01 00:24:00,676174000000.0,"fraud_Weimann, Kuhic and Beahan",shopping_pos,3.0,Brittany,Cox,Female,07177 William Dale Apt. 547,Santa Monica,CA,90403,34.0287,-118.4924,92043,"Civil engineer, contracting",25/04/1961,33f5ee3c691e8dc6af6973eb4e24f75b,1377995062,34.004939,-119.010348
204708,2020-09-01 00:24:00,676195000000.0,fraud_Huels-Hahn,gas_transport,72.9,Brandy,Quinn,Female,9734 Beard Fields Suite 885,Altair,TX,77412,29.6047,-96.5249,106,"Editor, film/video",24/07/1983,4f1cc9d528c98bb8c5260ec540da5249,1377995071,29.162627,-96.755642
204709,2020-09-01 00:25:00,4500000000000.0,fraud_Bradtke PLC,grocery_pos,104.52,Joseph,Nixon,Male,86882 Desiree Camp Suite 047,Tyaskin,MD,21865,38.2833,-75.8465,470,Music tutor,07/04/1965,efee3c6af36e3a326764cd70fe01b8d2,1377995123,39.265247,-75.991281
204710,2020-09-01 00:25:00,6011860000000000.0,"fraud_Greenholt, Jacobi and Gleason",gas_transport,62.42,Lisa,Mendez,Female,44259 Beth Station Suite 215,Lahoma,OK,73754,36.385,-98.0727,1078,"Programme researcher, broadcasting/film/video",06/07/1952,fd1a4da027a6953ca2654aa50730088a,1377995159,36.310296,-98.915046
204711,2020-09-01 00:26:00,5559860000000000.0,"fraud_Raynor, Feest and Miller",gas_transport,60.42,Jack,Hill,Male,5916 Susan Bridge Apt. 939,Grenada,CA,96038,41.6125,-122.5258,589,Systems analyst,21/12/1945,3dcec6959051feb03eaba86fb3c607b0,1377995171,41.726771,-122.79615
204712,2020-09-01 00:27:00,30030400000000.0,"fraud_Zboncak, Rowe and Murazik",shopping_net,100.23,William,Jenkins,Male,50614 Kevin Point,Harper,TX,78631,30.2816,-99.241,2395,"Pharmacist, community",17/11/1993,cc1dbae5b309d2e8479db513951c4a03,1377995253,30.634995,-99.291898
204713,2020-09-01 00:27:00,3586010000000000.0,fraud_Huel-Langworth,misc_net,3.23,Crystal,Fuller,Female,000 Jennifer Mills,Issaquah,WA,98027,47.4974,-122.0107,50489,Osteopath,29/02/1984,a34f5dbd9ce5a772ec2ec0b0838cc6ec,1377995276,47.998251,-123.003893
204714,2020-09-01 00:28:00,4933460000000000.0,fraud_Gutmann Ltd,grocery_net,45.48,Richard,Carter,Male,5097 Martin Ridges,Minneapolis,MN,55403,44.9673,-93.2828,1022298,Chemical engineer,29/09/1976,c77b5e355a775d2eb7ff9a9f498a09d9,1377995307,44.994455,-94.08038
204715,2020-09-01 00:28:00,3576430000000000.0,fraud_Herzog Ltd,misc_pos,52.75,Jessica,Ward,Female,72269 Elizabeth Field Apt. 132,Phoenix,AZ,85020,33.5623,-112.0559,1312922,Contractor,24/10/1981,1fc93c2d4fcbf2d5172b566d371f56f1,1377995308,33.9193,-112.095648
204716,2020-09-01 00:29:00,4423490000000000.0,"fraud_Johnson, Runolfsdottir and Mayer",misc_net,8.12,Christopher,Ortega,Male,5045 Emily Wall,Princeton,IA,52768,41.6858,-90.3706,1426,Agricultural consultant,06/03/1957,dfbc69582277cf75b1c04cada06ab71c,1377995382,42.125322,-89.675554
204717,2020-09-01 00:29:00,4149240000000000.0,fraud_Auer-Mosciski,grocery_pos,84.63,Tanner,Carroll,Male,494 Burke Ports,Cokeburg,PA,15324,40.1008,-80.0652,632,Dealer,08/04/1989,f9ff671b4e9c4bb7b62e5a3eedcb4754,1377995399,39.420712,-80.572254
204718,2020-09-01 00:30:00,3514900000000000.0,"fraud_Kohler, Lindgren and Koelpin",grocery_net,76.35,Steven,Faulkner,Male,841 Cheryl Centers Suite 115,Farmington,NY,14425,42.958,-77.3083,10717,Cytogeneticist,13/10/1952,2ff3e52414436e2d7483c988d3f7ef56,1377995437,43.496019,-77.658146
204719,2020-09-01 00:31:00,5152050000000000.0,fraud_Strosin-Cruickshank,grocery_pos,74.26,Jim,Johnson,Male,868 Brady Mill Apt. 837,Gretna,LA,70056,29.8872,-90.0331,55581,Biomedical scientist,12/09/1972,5a7c1e4bc631000c7d1b651ddde2a539,1377995469,30.514528,-90.752644
204720,2020-09-01 00:32:00,5152050000000000.0,fraud_Kutch LLC,gas_transport,79.36,Jim,Johnson,Male,868 Brady Mill Apt. 837,Gretna,LA,70056,29.8872,-90.0331,55581,Biomedical scientist,12/09/1972,693b20b5ba7f252694293300aa2f6bd5,1377995529,30.441028,-89.760959
204721,2020-09-01 00:32:00,340954000000000.0,"fraud_Moore, Dibbert and Koepp",misc_net,2.29,Tyler,Wright,Male,615 Clarke Spring Apt. 172,Warren,MI,48088,42.5164,-82.9832,134056,"Doctor, hospital",18/05/1980,cd6903abc786445ead9736719ad43d96,1377995570,43.357155,-82.904063
204722,2020-09-01 00:32:00,4908850000000000.0,fraud_Bernhard Inc,gas_transport,67.39,Lauren,Torres,Female,03030 White Lakes,Grandview,TX,76050,32.2779,-97.2351,5875,"Radiographer, therapeutic",24/07/1992,a597b9c9c2416c1402eb8bcb35709f58,1377995574,31.702851,-97.744067
204723,2020-09-01 00:33:00,4640400000000.0,"fraud_Nienow, Ankunding and Collier",misc_pos,5.57,Melissa,Krause,Female,67632 Martin Gateway,Fordoche,LA,70732,30.6576,-91.6264,1178,Community education officer,13/06/1951,9d588774779603bd8fe9137e8401208a,1377995619,30.647385,-92.34539
204724,2020-09-01 00:34:00,4687260000000.0,fraud_Stracke-Lemke,grocery_pos,85.7,Sarah,Cross,Female,273 Phillip Throughway,Bigelow,MN,56117,43.5336,-95.6515,399,Economist,28/04/1977,d47ea6df386546eb8615e2b5c1ff9aa5,1377995662,42.971459,-96.319437
204725,2020-09-01 00:34:00,344342000000000.0,"fraud_Lockman, West and Runte",grocery_pos,84.53,Ruth,Fuller,Female,37732 Joe Courts Apt. 752,Darien,GA,31305,31.3826,-81.4312,5989,Tax adviser,05/05/1967,979da29d967b19ca7d13e02e18763d0f,1377995688,31.766234,-81.271442
204726,2020-09-01 00:35:00,30407700000000.0,fraud_Kuvalis Ltd,gas_transport,50.23,Danielle,Evans,Female,76752 David Lodge Apt. 064,Breesport,NY,14816,42.1939,-76.7361,520,Psychotherapist,13/10/1991,15ee05aee8ec5efe8ed0b1acd790b18a,1377995701,41.762012,-76.050372
204727,2020-09-01 00:35:00,5540640000000000.0,"fraud_Moen, Reinger and Murphy",grocery_pos,59.58,Kenneth,Foster,Male,329 Michael Extension,Lawrence,MA,1843,42.6911,-71.1605,76383,Geoscientist,04/04/1985,53a52162085ab5897f42f4cd38cd3f21,1377995711,43.003553,-71.688743
204728,2020-09-01 00:35:00,3540210000000000.0,"fraud_Huel, Hammes and Witting",grocery_pos,97.3,Steven,Yoder,Male,94975 David Mews Apt. 316,Summerfield,TX,79085,34.7437,-102.5064,53,Fisheries officer,19/06/1992,d2b5a8de49172318d351d033f5dc407b,1377995727,35.506395,-101.727949
204729,2020-09-01 00:35:00,4155020000000000.0,fraud_Auer-Mosciski,grocery_pos,132.92,Renee,Parrish,Female,174 Jennifer Meadow Apt. 467,Mountain Park,OK,73559,34.7032,-98.9591,540,Research scientist (life sciences),12/10/1983,bc8fef5bd2b918f95354fc347d41d76e,1377995730,33.951845,-99.602371
204730,2020-09-01 00:35:00,4727240000000000.0,fraud_Dooley Inc,shopping_pos,4.91,Mary,Lewis,Female,118 Justin Extension,Bay Minette,AL,36507,30.8635,-87.7644,19090,Science writer,30/05/1929,5b7b9e4bd1c319bd76a197cdac2023d4,1377995737,31.171799,-86.81856
204731,2020-09-01 00:36:00,4550600000000000.0,"fraud_Schaefer, Fay and Hilll",entertainment,51.04,Angela,West,Female,9471 Wong Islands,Mansfield,OH,44902,40.7559,-82.5123,92985,Press photographer,29/05/1968,eac74d244e93b1cc2f19b2829651f1e3,1377995767,40.408321,-81.661262
204732,2020-09-01 00:36:00,38580500000000.0,fraud_Koss and Sons,gas_transport,100.73,Teresa,Clark,Female,1323 Derek Mission,Noonan,ND,58765,48.8856,-103.0098,248,Industrial/product designer,13/05/1968,1d096342b27141dfba91511c62f21728,1377995778,48.162791,-102.231468
204733,2020-09-01 00:36:00,30235300000000.0,"fraud_Mosciski, Gislason and Mertz",grocery_pos,69.46,Kenneth,Doyle,Male,8614 Reed Glen,West Harrison,NY,10604,41.0592,-73.7395,11250,Lexicographer,16/08/1977,0448d604b0a5a36ab65fde3e0ef29232,1377995784,40.645538,-73.585811
204734,2020-09-01 00:36:00,6554250000000000.0,"fraud_Langosh, Wintheiser and Hyatt",food_dining,12.99,Monique,Robinson,Female,07712 Marcus Divide Apt. 831,Laguna Hills,CA,92637,33.615,-117.7114,45303,Sales executive,22/12/1969,f0a8931de5e947d83432aca6fcdebf36,1377995785,34.272723,-117.821497
204735,2020-09-01 00:36:00,4642890000000.0,fraud_Cummings LLC,gas_transport,78.19,Eddie,Mendez,Male,1831 Faith View Suite 653,Clarinda,IA,51632,40.7491,-95.038,7297,IT trainer,13/07/1990,51ed1a348d476b6231394d72e2604cab,1377995792,40.395344,-94.434471
204736,2020-09-01 00:36:00,213161000000000.0,fraud_Bailey-Morar,grocery_pos,58.91,Alyssa,Morgan,Female,622 Robin Run Suite 764,Gadsden,AL,35901,34.048,-85.9246,67082,Physiological scientist,09/02/1963,5118a7bde45f14b2b4ca7cea01b5141a,1377995799,33.300104,-85.060635
204737,2020-09-01 00:36:00,4635330000000000.0,fraud_Rempel PLC,grocery_net,44.58,Christina,Rose,Female,1984 Taylor Island Suite 836,Falls Church,VA,22046,38.8856,-77.1802,116155,Chartered accountant,10/07/1983,18b3e46665970f4be1b4664a01b80581,1377995814,38.319045,-77.480009
204738,2020-09-01 00:37:00,4681600000000000.0,fraud_Reynolds-Schinner,misc_pos,1.32,Tammy,Davis,Female,77663 Colleen Freeway,Moundsville,WV,26041,39.9148,-80.731,16183,Physiotherapist,12/08/1977,7328913d98c17f711bc8d30285333510,1377995840,40.023193,-81.09281
204739,2020-09-01 00:37:00,4.42608e+18,"fraud_Lockman, West and Runte",grocery_pos,53.88,Kyle,James,Male,621 Smith Hollow Apt. 738,Topeka,KS,66616,39.0645,-95.6413,163415,Clinical cytogeneticist,25/06/1975,525d709dc1f5b49f89fb5a81075cdecc,1377995851,38.344023,-96.408392
204740,2020-09-01 00:37:00,345934000000000.0,fraud_Luettgen PLC,gas_transport,49.13,Carol,Dillon,Female,27479 Reeves Dale,Whaleyville,MD,21872,38.4121,-75.2811,718,Regulatory affairs officer,19/03/1985,68becd1144e7bb692996da5af0416f35,1377995862,38.319931,-75.866683
204741,2020-09-01 00:38:00,6011230000000000.0,fraud_Kiehn Inc,grocery_pos,66.67,Johnny,Bennett,Male,321 Camacho Causeway,Boonton,NJ,7005,40.9115,-74.414,15269,"Psychologist, sport and exercise",05/07/1993,14b3c2a34530a9003cd73a9c2570b74e,1377995880,41.426026,-74.556665
204742,2020-09-01 00:38:00,6011440000000000.0,fraud_Auer-Mosciski,grocery_pos,191.13,Allison,Allen,Female,40624 Rebecca Spurs,De Witt,AR,72042,34.2853,-91.3336,5161,Electrical engineer,08/04/1993,696edb478be111677be5a3fe8484c052,1377995889,33.555175,-90.848636
204743,2020-09-01 00:38:00,4348790000000000.0,"fraud_Johnston, Nikolaus and Maggio",grocery_net,54.88,John,Nichols,Male,862 Anderson Highway,Bryant,WI,54418,45.203,-88.9983,1080,Information systems manager,08/01/1979,fe39aac8d3c7653086688ebf0fc01af2,1377995900,45.952944,-88.382614
204744,2020-09-01 00:38:00,3547560000000000.0,"fraud_Jenkins, Hauck and Friesen",gas_transport,33.18,Jerry,Robinson,Male,212 Mary Stream,Arcadia,MI,49613,44.5232,-86.2061,680,"Designer, jewellery",21/12/1966,1502e066c5c734acd4032071be04b271,1377995903,44.732214,-86.945199
204745,2020-09-01 00:38:00,180069000000000.0,"fraud_Casper, Hand and Zulauf",grocery_pos,112.72,William,Hunter,Male,5036 Victoria Ports Suite 249,Emporium,PA,15834,41.5177,-78.2536,4533,Public affairs consultant,01/11/1969,db82e4613d6357b97d75e987ef2b272f,1377995916,40.706884,-78.594627
204746,2020-09-01 00:39:00,2706980000000000.0,fraud_Heidenreich PLC,grocery_pos,88.34,David,Serrano,Male,4739 Martin Common,Zaleski,OH,45698,39.283,-82.3977,341,Accounting technician,18/12/1978,e73be2622f012f84c045d88c57fb5d68,1377995956,38.850233,-82.299167
204747,2020-09-01 00:39:00,374930000000000.0,fraud_Block-Parisian,misc_net,9.47,Daniel,Escobar,Male,61390 Hayes Port,Romulus,MI,48174,42.2203,-83.3583,31515,Police officer,05/11/1971,dae8356544af321abf361311ac2a0414,1377995958,41.330186,-83.85893
204748,2020-09-01 00:40:00,4294040000000000.0,fraud_Volkman Ltd,misc_net,21.05,Gail,Weaver,Female,979 Stewart Lake,New Ellenton,SC,29809,33.413,-81.69,2206,Biomedical scientist,31/12/1986,0276a7d98d23e399a13d41beeff8b1fe,1377996016,32.621629,-82.370938
204749,2020-09-01 00:40:00,4.7973e+18,fraud_Doyle Ltd,grocery_pos,113.81,Erica,Briggs,Female,3310 Davidson Spurs Apt. 107,Oolitic,IN,47451,38.8938,-86.5246,1228,Counsellor,13/03/1991,3e09a7e489d8a8e5b083bde01446e6cb,1377996019,38.353771,-87.254344
204750,2020-09-01 00:40:00,213125000000000.0,fraud_Kuhic Inc,grocery_pos,127.45,Steven,Arnold,Male,079 Chelsea Rest,Belfast,NY,14711,42.32,-78.0943,1766,Mechanical engineer,04/06/1962,32b3e3ffe4f88732c59e1d5434f6b73b,1377996033,42.996062,-78.763609
204751,2020-09-01 00:40:00,3500970000000000.0,"fraud_Reilly, Heaney and Cole",gas_transport,25.49,Kenneth,Sanchez,Male,0110 Ashley Forest,Tekoa,WA,99033,47.2271,-117.0819,895,Clothing/textile technologist,31/05/1999,969d2143ffaa9023a839fd6696b42431,1377996046,47.232911,-117.258209
204752,2020-09-01 00:41:00,345934000000000.0,"fraud_Goldner, Kovacek and Abbott",grocery_pos,75.87,Carol,Dillon,Female,27479 Reeves Dale,Whaleyville,MD,21872,38.4121,-75.2811,718,Regulatory affairs officer,19/03/1985,f2e5d349754b67a95dd02b3779a1e265,1377996065,38.982945,-75.12432
204753,2020-09-01 00:41:00,3514900000000000.0,"fraud_Schultz, Simonis and Little",grocery_pos,89.87,Steven,Faulkner,Male,841 Cheryl Centers Suite 115,Farmington,NY,14425,42.958,-77.3083,10717,Cytogeneticist,13/10/1952,04b1ad7c4270e4a63d7cd7b340a24edc,1377996065,42.283713,-76.398781
